26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26951311;Sparkasse Gifhorn-Wolfsburg;0
26971024;Deutsche Bank Privat und Geschäftskunden;63
26971038;Deutsche Bank;63
26981062;Commerzbank vormals Dresdner Bank;76
26989221;Commerzbank vormals Dresdner Bank ITGK;9
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg;50
26991066;Volksbank Braunschweig Wolfsburg (Gf P2);50
27000000;Bundesbank eh Braunschweig;9
27010111;SEB;13
27010111;SEB;13
27010111;SEB;13
27010200;VON ESSEN Bankgesellschaft;9
27020000;Volkswagen Bank;D8
27020001;Audi Bank Zndl d Volkswagen Bank;D8
27020003;Skoda Bank;D8
27020004;AutoEuropa Bank;D8
27020800;Seat Bank Zndl d Volkswagen Bank;D8
27030000;UniCredit Bank - HypoVereinsbank (ex VereinWest);68
27032500;Bankhaus C. L. Seeliger;9
27040080;Commerzbank;13
27040080;Commerzbank;13
27040080;Commerzbank;13
27040080;Commerzbank;13
27040080;Commerzbank;13
27040080;Commerzbank;13
27040080;Commerzbank;13
27062290;Volksbank Börßum-Hornburg;28
27062290;Volksbank Börßum-Hornburg;28
27062290;Volksbank Börßum-Hornburg;28
27062290;Volksbank Börßum-Hornburg;28
27062290;Volksbank Börßum-Hornburg;28
27062290;Volksbank Börßum-Hornburg (Gf P2);28
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070030;Deutsche Bank;63
27070031;Deutsche Bank;63
27070034;Deutsche Bank;63
27070034;Deutsche Bank;63
27070034;Deutsche Bank;63
27070041;Deutsche Bank;63
27070042;Deutsche Bank;63
27070043;Deutsche Bank;63
27070079;Deutsche Bank;63
27072524;Deutsche Bank Privat und Geschäftskunden;63
27072537;Deutsche Bank;63
27072724;Deutsche Bank Privat und Geschäftskunden;63
27072736;Deutsche Bank;63
27080060;Commerzbank vormals Dresdner Bank;76
27080060;Commerzbank vorm. Dresdner Bk Salzgitter-Bad u -Lebenstedt;76
27080060;Commerzbank vormals Dresdner Bank;76
27089221;Commerzbank vormals Dresdner Bank ITGK;9
27090077;Volksbank Braunschweig -alt-;50
27090618;apoBank;A4
27090900;PSD Bank;91
27090900;PSD Bank Braunschweig;91
27090900;PSD Bank Braunschweig;91
27090900;PSD Bank Braunschweig;91
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27092555;Volksbank Wolfenbüttel-Salzgitter (Gf P2);28
27131300;Bankhaus Rautenschlein;32
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt;28
27190082;Volksbank Helmstedt (Gf P2);28
27240004;Commerzbank;13
27290087;Volksbank Weserbergland;47
27290087;Volksbank Weserbergland;47
27290087;Volksbank Weserbergland;47
27290087;Volksbank Weserbergland;47
27290087;Volksbank Weserbergland;47
27290087;Volksbank Weserbergland;47
27290087;Volksbank Weserbergland;47
27290087;Volksbank Weserbergland;47
27290087;Volksbank Weserbergland (Gf P2);47
27290087;Volksbank Weserbergland Holzminden;47
27290087;Volksbank Weserbergland Holzminden;47
27893215;Vereinigte Volksbank;32
27893215;Vereinigte Volksbank;32
27893215;Vereinigte Volksbank (Gf P2);32
27893359;Volksbank Braunlage;48
27893359;Volksbank Braunlage (Gf P2);48
27893359;Volksbank Braunlage Zw Walkenried;48
27893359;Volksbank Braunlage Zw Wieda;48
27893359;Volksbank Braunlage Zw Zorge;48
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank;28
27893760;Volksbank (Gf P2);28
28000000;Bundesbank;9
28010111;SEB;13
28010111;SEB;13
28010111;SEB;13
28020050;Oldenburgische Landesbank AG;61
28020050;Oldenburgische Landesbank AG;61
28020050;Oldenburgische Landesbank AG;61
28021002;Oldenburgische Landesbank AG;61
28021002;Oldenburgische Landesbank AG;61
28021002;Oldenburgische Landesbank AG;61
28021301;Oldenburgische Landesbank AG;61
28021301;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021623;Oldenburgische Landesbank AG;61
28021623;Oldenburgische Landesbank AG;61
28021705;Oldenburgische Landesbank AG;61
28021705;Oldenburgische Landesbank AG;61
28021705;Oldenburgische Landesbank AG;61
28021705;Oldenburgische Landesbank AG;61
28021705;Oldenburgische Landesbank AG Delmenhorst;61
28021906;Oldenburgische Landesbank AG;61
28021906;Oldenburgische Landesbank AG;61
28022015;Oldenburgische Landesbank AG;61
28022412;Oldenburgische Landesbank AG;61
28022412;Oldenburgische Landesbank AG;61
28022412;Oldenburgische Landesbank AG;61
28022412;Oldenburgische Landesbank AG;61
28022412;Oldenburgische Landesbank AG;61
28022511;Oldenburgische Landesbank AG;61
28022511;Oldenburgische Landesbank AG;61
28022511;Oldenburgische Landesbank AG;61
28022511;Oldenburgische Landesbank AG;61
28022620;Oldenburgische Landesbank AG;61
28022620;Oldenburgische Landesbank AG;61
28022822;Oldenburgische Landesbank AG;61
28022822;Oldenburgische Landesbank AG;61
28022822;Oldenburgische Landesbank AG;61
28022822;Oldenburgische Landesbank AG;61
28023224;Oldenburgische Landesbank AG;61
28023224;Oldenburgische Landesbank AG;61
28023224;Oldenburgische Landesbank AG;61
28023325;Oldenburgische Landesbank AG;61
28023325;Oldenburgische Landesbank AG;61
28030300;Bankhaus W. Fortmann & Söhne;9
28040046;Commerzbank;13
28042865;Commerzbank;13
28050100;Landessparkasse Oldenburg;0
28060228;Raiffeisenbank Oldenburg;28
28060228;Raiffeisenbank Oldenburg;28
28060228;Raiffeisenbank Oldenburg;28
28060228;Raiffeisenbank Oldenburg (Gf P2);28
28061410;Raiffeisenbank Wesermarsch-Süd;28
28061410;Raiffeisenbank Wesermarsch-Süd;28
28061410;Raiffeisenbank Wesermarsch-Süd;28
28061410;Raiffeisenbank Wesermarsch-Süd;28
28061410;Raiffeisenbank Wesermarsch-Süd (Gf P2);28
28061501;Volksbank Cloppenburg;28
28061501;Volksbank Cloppenburg (Gf P2);28
28061679;Volksbank Dammer Berge;28
28061679;Volksbank Dammer Berge;28
28061679;Volksbank Dammer Berge (Gf P2);28
28061822;Volksbank Oldenburg;28
28061822;Volksbank Ammerland-Süd Zndl. d. VB Oldenburg;28
28061822;Volksbank Ammerland-Süd Zndl. d. VB Oldenburg;28
28061822;Volksbank Brake Zndl. d. VB Oldenburg;28
28061822;Volksbank Dinklage Zndl. d. VB Oldenburg;28
28061822;Volksbank Elsfleth Zndl. d. VB Oldenburg;28
28061822;Volksbank Friesoythe Zndl. d. VB Oldenburg;28
28061822;Volksbank Oldenburg (Gf P2);28
28061822;Volksbank Quakenbrück Zndl. d. VB Oldenburg;28
28061822;Volksbank Wardenburg Zndl. d. VB Oldenburg;28
28062165;Raiffeisenbank Rastede;28
28062165;Raiffeisenbank Rastede (Gf P2);28
28062249;Volksbank Ganderkesee-Hude;28
28062249;Volksbank Ganderkesee-Hude;28
28062249;Volksbank Ganderkesee-Hude;28
28062249;Volksbank Ganderkesee-Hude;28
28062249;Volksbank Ganderkesee-Hude (Gf P2);28
28062560;Volksbank Lohne-Mühlen;28
28062560;Volksbank Lohne-Mühlen (Gf P2);28
28062740;Volksbank Bookholzberg-Lemwerder;28
28062740;Volksbank Bookholzberg-Lemwerder;28
28062740;Volksbank Bookholzberg-Lemwerder (Gf P2);28
28062913;Volksbank Bösel;28
28062913;Volksbank Bösel (Gf P2);28
28063253;Volksbank;28
28063253;Volksbank (Gf P2);28
28063526;Volksbank Essen-Cappeln;28
28063526;Volksbank Essen-Cappeln;28
28063526;Volksbank Essen-Cappeln;28
28063526;Volksbank Essen-Cappeln (Gf P2);28
28063607;Volksbank Bakum;28
28063607;Volksbank Bakum (Gf P2);28
28064090;VR Bank Dinklage-Steinfeld -alt-;28
28064179;Volksbank Vechta;28
28064179;Volksbank Vechta;28
28064179;Volksbank Vechta;28
28064179;Volksbank Vechta;28
28064179;Volksbank Vechta;28
28064179;Volksbank Vechta (Gf P2);28
28064241;Raiffeisen-Volksbank Varel-Nordenham;28
28065061;Volksbank Löningen;28
28065061;Volksbank Loeningen;28
28065061;Volksbank Löningen (Gf P2);28
28065108;VR-Bank Dinklage-Steinfeld;28
28065108;VR-Bank Dinklage-Steinfeld;28
28065108;VR-Bank Dinklage-Steinfeld (Gf P2);28
28065286;Raiffeisenbank Scharrel;28
28065286;Raiffbk Elisabethfehn Ndl d Raiffbk Scharrel;28
28065286;Raiffeisenbank Scharrel (Gf P2);28
28066103;Volksbank Visbek;28
28066103;Volksbank Visbek (Gf P2);28
28066214;Volksbank Wildeshauser Geest;28
28066214;Volksbank Wildeshauser Geest (Gf P2);28
28066620;Spar- und Darlehnskasse Friesoythe;28
28066620;Spar- und Darlehnskasse Friesoythe;28
28066620;Spar- und Darlehnskasse Friesoythe (Gf P2);28
28067068;Volksbank Neuenkirchen-Vörden;28
28067068;Volksbank Neuenkirchen-Vörden (Gf P2);28
28067170;Raiffeisen-Volksbank Delmenhorst-Schierbrok;28
28067170;Raiffeisen-Volksbank Delmenhorst-Schierbrok;28
28067170;Raiffeisen-Volksbank Delmenhorst-Schierbrok (Gf P2);28
28067257;Volksbank Lastrup;28
28067257;Volksbank Lastrup (Gf P2);28
28068218;Raiffeisenbank Butjadingen-Abbehausen;28
28068218;Raiffeisenbank Butjadingen-Abbehausen;28
28068218;Raiffeisenbank Butjadingen-Abbehausen (Gf P2);28
28069052;Raiffeisenbank Strücklingen-Idafehn;28
28069052;Raiffeisenbank Strücklingen-Idafehn;28
28069052;Raiffeisenbank Strücklingen-Idafehn;28
28069052;Raiffeisenbank Strücklingen-Idafehn (Gf P2);28
28069092;VR Bank Oldenburg Land West;28
28069092;VR Bank Oldenburg Land West;28
28069092;VR Bank Oldenburg Land West;28
28069092;VR Bank Oldenburg Land West (Gf P2);28
28069109;Volksbank Emstek;28
28069109;Volksbank Emstek (Gf P2);28
28069128;Raiffeisenbank Garrel;28
28069128;Raiffeisenbank Garrel (Gf P2);28
28069138;VR Bank Oldenburg Land West;28
28069138;VR Bank Oldenburg Land West (Gf P2);28
28069293;Volksbank Obergrafschaft -alt-;28
28069293;Volksbank Obergrafschaft -alt- (Gf P2);28
28069381;Hümmlinger Volksbank;28
28069381;Hümmlinger Volksbank;28
28069381;Hümmlinger Volksbank;28
28069381;Hümmlinger Volksbank (Gf P2);28
28069706;Volksbank Nordhümmling;28
28069706;Volksbank Nordhümmling;28
28069706;Volksbank Nordhümmling;28
28069706;Volksbank Nordhümmling;28
28069706;Volksbank Nordhümmling;28
28069706;Volksbank Nordhümmling (Gf P2);28
28069755;Raiffeisenbank Oldersum;28
28069773;Raiffeisenbank Wiesedermeer-Wiesede-Marcardsm;28
28069773;Raiffeisenbank Wiesedermeer-Wiesede-Marcardsm (Gf P2);28
28069878;Raiffeisenbank Emsland-Mitte;28
28069878;Raiffeisenbank Emsland-Mitte;28
28069878;Raiffeisenbank Emsland-Mitte;28
28069878;Raiffeisenbank Emsland-Mitte;28
28069878;Raiffeisenbank Emsland-Mitte;28
28069878;Raiffeisenbank Emsland-Mitte;28
28069878;Raiffeisenbank Emsland-Mitte (Gf P2);28
28069926;Volksbank Niedergrafschaft;28
28069926;Volksbank Niedergrafschaft;28
28069926;Volksbank Niedergrafschaft;28
28069926;Volksbank Niedergrafschaft;28
28069926;Volksbank Niedergrafschaft;28
28069926;Volksbank Niedergrafschaft;28
28069926;Volksbank Niedergrafschaft (Gf P2);28
28069930;Volksbank Langen-Gersten;28
28069930;Volksbank Langen-Gersten;28
28069930;Volksbank Langen-Gersten (Gf P2);28
28069935;Raiffeisenbank Lorup;28
28069935;Raiffeisenbank Lorup (Gf P2);28
28069955;Volksbank Uelsen;28
28069956;Grafschafter Volksbank;28
28069956;Grafschafter Volksbank;28
28069956;Grafschafter Volksbank;28
28069956;Grafschafter Volksbank;28
28069956;Grafschafter Volksbank;28
28069956;Grafschafter Volksbank;28
28069956;Grafschafter Volksbank (Gf P2);28
28069991;Volksbank Emstal;28
28069991;Volksbank Emstal;28
28069991;Volksbank Emstal;28
28069991;Volksbank Emstal;28
28069991;Volksbank Emstal;28
28069991;Volksbank Emstal;28
28069991;Volksbank Emstal (Gf P2);28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland;28
28069994;Volksbank Süd-Emsland (Gf P2);28
28070024;Deutsche Bank Privat und Geschäftskunden;63
28070024;Deutsche Bank Privat und Geschäftskunden;63
28070057;Deutsche Bank;63
28070057;Deutsche Bank;63
28090633;apoBank;A4
28200000;Bundesbank eh Wilhelmshaven;9
28220026;Oldenburgische Landesbank AG;61
28220026;Oldenburgische Landesbank AG;61
28222208;Oldenburgische Landesbank AG;61
28222208;Oldenburgische Landesbank AG;61
28222208;Oldenburgische Landesbank AG;61
28222208;Oldenburgische Landesbank AG;61
28222208;Oldenburgische Landesbank AG;61
28222621;Oldenburgische Landesbank AG;61
28222621;Oldenburgische Landesbank AG;61
28222621;Oldenburgische Landesbank AG;61
28222621;Oldenburgische Landesbank Gs Jaderberg;61
28240023;Commerzbank;13
28250110;Sparkasse Wilhelmshaven;0
28252760;Kreissparkasse Wittmund;0
28261946;Raiffeisenbank Sande-Wangerland;28
28262254;Volksbank Jever;10
28262254;Volksbank Jever;10
28262254;Volksbank Jever;10
28262254;Volksbank Jever;10
28262254;Volksbank Jever;10
28262254;Volksbank Jever;10
28262254;Volksbank Jever (Gf P2);10
28262481;Raiffeisenbank Sande-Wangerland -alt-;28
28262673;Raiffeisen-Volksbank Varel-Nordenham;28
28262673;Raiffeisen-Volksbank Varel-Nordenham;28
28262673;Raiffeisen-Volksbank Varel-Nordenham;28
28262673;Raiffeisen-Volksbank Varel-Nordenham;28
28262673;Raiffeisen-Volksbank Varel-Nordenham;28
28262673;Raiffeisen-Volksbank Varel-Nordenham;28
28262673;Raiffeisen-Volksbank Varel-Nordenham (Gf P2);28
28270024;Deutsche Bank Privat und Geschäftskunden;63
28270024;Deutsche Bank Privat und Geschäftskunden;63
28270056;Deutsche Bank;63
28270056;Deutsche Bank;63
28280012;Commerzbank vormals Dresdner Bank;76
28290063;Volksbank Wilhelmshaven;0
28290063;Volksbank Wilhelmshaven (Gf P2);0
28291551;Volksbank Esens;28
28291551;Volksbank Esens;28
28291551;Volksbank Esens;28
28291551;Volksbank Esens;28
28291551;Volksbank Esens;28
28291551;Volksbank Esens;28
28291551;Volksbank Esens;28
28291551;Volksbank Esens;28
28291551;Volksbank Esens (Gf P2);28
28320014;Oldenburgische Landesbank AG;61
28320014;Oldenburgische Landesbank AG;61
28320014;Oldenburgische Landesbank AG;61
28320014;Oldenburgische Landesbank AG;61
28320014;Oldenburgische Landesbank AG;61
28320014;Oldenburgische Landesbank AG;61
28320014;Oldenburgische Landesbank AG;61
28321816;Oldenburgische Landesbank AG;61
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28350000;Sparkasse Aurich-Norden;0
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena;28
28361592;Raiffeisen-Volksbank Fresena (Gf P2);28
28420007;Oldenburgische Landesbank AG;61
28420007;Oldenburgische Landesbank AG;61
28420007;Oldenburgische Landesbank AG;61
28421030;Oldenburgische Landesbank AG;61
28421030;Oldenburgische Landesbank AG;61
28421030;Oldenburgische Landesbank AG;61
28421030;Oldenburgische Landesbank AG;61
28440037;Commerzbank;13
28450000;Sparkasse Emden;0
28470024;Deutsche Bank Privat und Geschäftskunden;63
28470024;Deutsche Bank Privat und Geschäftskunden;63
28470024;Deutsche Bank Privat und Geschäftskunden;63
28470024;Deutsche Bank Privat und Geschäftskunden;63
28470091;Deutsche Bank;63
28470091;Deutsche Bank;63
28470091;Deutsche Bank;63
28470091;Deutsche Bank;63
28500000;Bundesbank eh Leer;9
28520009;Oldenburgische Landesbank AG;61
28520009;Oldenburgische Landesbank AG;61
28520009;Oldenburgische Landesbank AG;61
28520009;Oldenburgische Landesbank AG;61
28520009;Oldenburgische Landesbank AG;61
28520009;Oldenburgische Landesbank AG;61
28520009;Oldenburgische Landesbank AG;61
28520009;Oldenburgische Landesbank AG;61
28521518;Oldenburgische Landesbank AG;61
28521518;Oldenburgische Landesbank AG;61
28521518;Oldenburgische Landesbank AG;61
28540034;Commerzbank;13
28550000;Sparkasse LeerWittmund;0
28550000;Sparkasse LeerWittmund;0
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank;28
28562297;Raiffeisen-Volksbank (Gf P2);28
28562716;Raiffeisenbank Flachsmeer;28
28562716;Raiffeisenbank Flachsmeer (Gf P2);28
28562863;Raiffeisenbank Moormerland;28
28563749;Raiffeisenbank;28
28563749;Raiffeisenbank (Gf P2);28
28563749;Raiffeisenbank Moormerland;28
28563749;Raiffeisenbank Moormerland;28
28563749;Raiffeisenbank Moormerland;28
28563749;Raiffeisenbank Moormerland;28
28563749;Raiffeisenbank Moormerland;28
28570024;Deutsche Bank Privat und Geschäftskunden;63
28570024;Deutsche Bank Privat und Geschäftskunden;63
28570024;Deutsche Bank Privat und Geschäftskunden;63
28570092;Deutsche Bank;63
28570092;Deutsche Bank;63
28570092;Deutsche Bank;63
28590075;Ostfriesische Volksbank Leer;28
28590075;Ostfriesische Volksbank Leer;28
28590075;Ostfriesische Volksbank Leer;28
28590075;Ostfriesische Volksbank Leer;28
28590075;Ostfriesische Volksbank Leer;28
28590075;Ostfriesische Volksbank Leer;28
28590075;Ostfriesische Volksbank Leer (Gf P2);28
28591579;Volksbank Papenburg Fil d. Ostfries. VB Leer;28
28591654;Volksbank Westrhauderfehn;28
28591654;Volksbank Westrhauderfehn;28
28591654;Volksbank Westrhauderfehn (Gf P2);28
28591654;Volksbank Westrhauderfehn As Bockhorst;28
28591654;Volksbank Westrhauderfehn Zw Ostrhauderfehn;28
29000000;Bundesbank;9
29010111;SEB;13
29010400;Deutsche Schiffsbank;9
29020000;Bankhaus Neelmeyer;45
29020100;KBC Bank Deutschland;18
29020200;NordFinanz Bank;9
29020400;Deutsche Factoring Bank;9
29030400;Plump, Carl F. - & Co;C4
29040060;Commerzbank CC;9
29040061;Commerzbank CC;9
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29040090;Commerzbank;13
29050000;Bremer Landesbank;29
29050000;Bremer Landesbank;29
29050101;Sparkasse Bremen;0
29050101;Sparkasse Bremen Gf P2;0
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070050;Deutsche Bank;63
29070050;Deutsche Bank;63
29070050;Deutsche Bank;63
29070051;Deutsche Bank;63
29070052;Deutsche Bank;63
29070058;Deutsche Bank;63
29070059;Deutsche Bank;63
29070059;Deutsche Bank;63
29080010;Commerzbank vormals Bremer Bank (Dresdner Bank);76
29080010;Commerzbank vormals Dresdner Bank;76
29080010;Commerzbank vormals Dresdner Bank;76
29080010;Commerzbank vormals Dresdner Bank;76
29080010;Commerzbank vormals Dresdner Bank;76
29089210;Commerzbank vormals Bremer Bank (Dresdner Bank) ITGK;9
29090605;apoBank;A4
29090900;PSD Bank Nord;91
29121731;Oldenburgische Landesbank AG;61
29121731;Oldenburgische Landesbank AG;61
29121731;Oldenburgische Landesbank AG;61
29121731;Oldenburgische Landesbank AG;61
29121731;Oldenburgische Landesbank AG;61
29121731;Oldenburgische Landesbank AG Syke;61
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29151700;Kreissparkasse Syke;0
29152300;Kreissparkasse Osterholz;0
29152550;Zweckverbandssparkasse Scheeßel;0
29152550;Zweckverbandssparkasse Scheeßel;0
29152550;Zweckverbandssparkasse Scheeßel;0
29152550;Zweckverbandssparkasse Scheeßel;0
29152550;Zweckverbandssparkasse Scheeßel;0
29152550;Zweckverbandssparkasse Scheeßel;0
29152550;Zweckverbandssparkasse Scheeßel;0
29152550;Zweckverbandssparkasse Scheeßel;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29152670;Kreissparkasse Verden;0
29162394;Volksbank;28
29162394;Volksbank;28
29162394;Volksbank;28
29162394;Volksbank;28
29162394;Volksbank;28
29162394;Volksbank;28
29162394;Volksbank;28
29162394;Volksbank (Gf P2);28
29162453;Volksbank Schwanewede;28
29162453;Volksbank Schwanewede (Gf P2);28
29162697;Volksbank;28
29162697;Volksbank (Gf P2);28
29162697;Volksbank Verden;28
29162697;Volksbank Verden;28
29162697;Volksbank Verden;28
29162697;Volksbank Verden;28
29165545;Volksbank Oyten;28
29165545;Volksbank Oyten (Gf P2);28
29165681;Volksbank Sottrum;28
29165681;Volksbank Scheeßel Zndl d Volksbank Sottrum;28
29165681;Volksbank Sottrum;28
29165681;Volksbank Sottrum;28
29165681;Volksbank Sottrum;28
29165681;Volksbank Sottrum;28
29165681;Volksbank Sottrum;28
29165681;Volksbank Sottrum;28
29165681;Volksbank Sottrum;28
29165681;Volksbank Sottrum (Gf P2);28
29166568;Volksbank;28
29166568;Volksbank (Gf P2);28
29167624;Volksbank Syke;28
29167624;Volksbank Syke;28
29167624;Volksbank Syke;28
29167624;Volksbank Syke;28
29167624;Volksbank Syke;28
29167624;Volksbank Syke;28
29167624;Volksbank Syke;28
29167624;Volksbank Syke (Gf P2);28
29172624;Deutsche Bank Privat und Geschäftskunden;63
29172655;Deutsche Bank;63
29190024;Bremische Volksbank;28
29190024;Bremische Volksbank (Gf P2);28
29190024;Volksbank Achim Hzw d Bremischen VB;28
29190024;Volksbank Rotenburg Hzw d Bremischen VB;28
